ID,Name,OVR,PAC,SHO,PAS,DRI,DEF,POS
246354,Strahinja Tanasijević,58,43,29,42,50,59,CB
72529,David Tritschler,58,45,58,39,52,21,ST
74825,Leonel Cardozo,58,51,33,40,40,59,CB
75573,Andrej Vasović,58,56,63,42,55,20,ST
78040,Kevin Krumme,58,47,30,47,40,58,CB
74967,Lukas Baert,58,65,24,35,40,59,CB
247714,Lim Seung Kyum,58,57,24,35,44,59,CB
262636,George Cooper,58,52,27,41,40,58,CB
271971,Aaron Gurd,58,48,29,38,41,57,CB
274525,Franyer Oliveros,58,58,23,47,32,58,"CB, LB"
79718,Lenny Agbaire,58,53,28,36,40,58,CB
74777,Mateo Mendía,58,50,30,34,39,61,CB
73292,Ludwig Vraa,58,57,26,39,37,56,CB
75943,David Vujević,58,65,21,35,36,59,CB
76389,Cho Sang Hyeok,58,53,57,40,49,21,ST
72324,Matteo Palma,58,52,28,40,39,59,CB
72302,Clever Ferreira,58,59,23,36,31,59,CB
199010,Andy Boyle,58,33,37,47,39,57,CB
72005,Yuri Casermeiro,58,52,22,35,34,57,CB
272708,Panashe Madanha,57,84,50,50,58,48,RB
224618,Lin Chuangyi,57,66,56,55,58,59,"CM, CDM"
76117,Luke Brooke-Smith,57,78,57,49,58,40,"RW, LW"
277324,Fin Roa Conchie,57,67,46,57,57,51,CM
240391,Feng Boxuan,57,80,51,52,61,50,"RB, LB"
224631,Yang Shiyuan,57,70,40,54,61,59,"CM, CDM"
259906,Stick Castro,57,71,52,50,56,53,"RB, RW"
270374,Seb Quirk,57,70,52,56,61,53,"CDM, LB, CB"
273600,Jack Grieves,57,73,56,53,54,49,"CM, ST, RW"
276980,Alex Henderson,57,70,52,55,57,45,"CAM, CM"
260390,Rida Zouhir,57,66,46,55,61,51,CM
232264,Che Shiwei,57,72,50,54,57,45,RW
262133,Brooklyn Ilunga,57,80,49,52,59,47,"LB, LW"
71865,Amidou Traore,57,61,52,52,58,55,"CM, CDM"
73855,Murad Hawsawi,57,68,43,54,60,53,"CDM, CM, CB"
79926,Felix Gerstmayer,57,67,55,55,57,53,CM
200844,Jimmy Keohane,57,57,54,54,56,54,"RB, CM, RW"
262049,Harry McHugh,57,73,49,56,59,54,"CM, CAM"
272603,Nolan Norris,57,67,56,50,60,54,"LB, CDM, CM, CB"
228194,Mandar Dessai,57,77,51,47,58,49,"LB, CB, RB"
228195,Prabir Das,57,72,42,50,56,50,"RB, LB, RW"
77037,Géza Dávid-Turi,57,68,51,56,57,49,"CM, CDM"
80243,Jack Perkins,57,67,52,57,60,50,"CM, LB"
80623,Yahya Bathily,57,62,52,55,58,52,"CM, CAM"
263030,Evan McLaughlin,57,69,48,57,58,54,"CAM, CM, CDM"
268904,Kallum Cesay,57,62,53,55,55,54,"CM, ST, RW"
222191,Sun Bo,57,69,54,54,58,42,LW
243092,Abduhamit Abdugheni,57,70,42,48,55,54,"RB, LB"
260018,David Odumosu,57,57,56,53,58,59,GK
79267,Ayoub Chaikhoun,57,69,49,56,66,47,CM
182409,Zhang Chengdong,57,45,56,59,59,56,"CB, RB, CM"
199627,Harry Pell,57,47,58,58,54,55,"CM, CAM"
240154,Ronan Manning,57,68,50,54,59,52,"CAM, CM, CDM"
263950,Oliver Hammond,57,66,51,52,60,49,CM
70063,Bailey Brandtman,57,71,56,53,59,39,ST
76679,Leonardo Naranjo,57,69,39,55,57,52,CM
248264,Nishu Kumar,57,75,48,49,51,52,"LB, RB, CB"
275570,Suhayb Al Zaid,57,68,47,57,59,51,"CDM, CM"
278679,Markus Cimermancic,57,68,52,56,57,46,CM
240917,Zhang Yufeng,57,63,45,54,57,56,"CM, CDM"
277488,Ayman Fallatah,57,59,47,53,62,53,"CDM, CM, CAM"
79336,Tijn Van Ingelgom,57,56,60,58,57,47,GK
242883,Lee Min Soo,57,64,46,54,56,54,"CDM, CM"
263386,Joe Kizzi,57,66,44,49,51,56,"CB, RB"
71148,Dean McMenamy,57,65,52,54,58,54,"CM, CAM, CDM"
207868,John Mountney,57,50,53,59,57,56,"RB, LB"
263324,Joe Snowdon,57,65,51,54,58,52,"RB, CAM"
71263,Nevio Di Giusto,57,71,53,55,60,52,"CAM, CM"
74923,Adrian Kurd Rønning,57,74,51,51,56,42,"CAM, CM"
256864,Charlie Caton,57,74,55,51,58,38,ST
270544,Ronan Maher,57,75,54,54,62,43,"CAM, CM"
274988,Elyh Harrison,57,57,55,59,58,48,GK
72731,Samet Yalçın,57,63,42,54,59,56,"CM, CDM"
73912,Elton Yeboah,57,61,47,54,53,53,CM
79215,Tristan Brown,57,76,45,49,57,52,LB
267736,Lorcan Healy,57,57,55,57,56,52,GK
72741,Sultan Al Shehri,57,76,43,46,53,52,LB
74338,Billy Kirkman,57,72,41,50,51,52,"LB, CB"
205331,Zhang Jiaqi,57,45,57,51,51,56,"CDM, CM"
255553,Kwon Seong Yoon,57,69,50,51,62,49,"RB, LW"
272675,Kevin Ciubotaru,57,69,41,51,61,51,LB
73995,Faton Ademi,57,65,44,53,59,51,CM
75365,Kevin Mérida,57,67,42,53,58,54,LW
233525,Vinit Rai,57,42,55,56,54,55,"CM, CDM"
72129,Emre Gül,57,67,50,57,58,44,"CAM, CM"
73096,Haine Eames,57,63,51,57,58,46,"CM, LW"
76876,Måns Andersson,57,67,53,51,55,48,CM
76980,Milad Nejad,57,57,55,60,59,43,"CM, CAM"
262287,Farhan Al Azmi,57,71,41,51,56,52,LB
277230,Rei Tachikawa,57,56,54,54,59,46,"CM, CDM, CAM"
278073,Tom Davies,57,73,39,54,55,50,LB
278279,Cheikh Fall,57,59,49,55,62,46,CM
72939,Joe Thomas,57,73,43,45,54,52,RB
228998,Dario Marzino,57,63,52,53,60,47,GK
233950,Matty Smith,57,68,57,49,58,36,"ST, CAM, LW"
248289,Nandha Kumar Sekar,57,79,55,51,53,26,"LW, RW"
255208,Dakota Ochsenham,57,58,60,62,58,34,GK
257683,Xu Yue,57,71,45,55,60,48,CM
265198,Efe-Kaan Sihlaroglu,57,64,48,56,59,50,"CM, CAM"
270113,Brandon Khela,57,60,48,57,58,47,"CM, CDM"
270609,Kyreece Lisbie,57,89,47,47,56,37,"ST, RW"
274228,Aron Sasu,57,78,48,50,59,33,"ST, LW"
70155,Taha Habroune,57,66,49,53,60,50,"CAM, CM"
73175,Elias Maluvunu,57,67,52,53,57,41,RW
75653,Agustin Ladstatter,57,70,44,56,55,45,CM
76292,Samuele Carella,57,66,48,48,53,57,"CDM, CM"
253752,Kristian Popović,57,60,43,52,55,52,"CDM, CM"
259106,Suhair Vadakkepeedika,57,68,52,50,58,31,"ST, RW"
270548,Devin Angleberger,57,63,43,56,59,57,"CM, CDM"
271184,Ioan Tolea,57,63,44,52,56,55,LB
278820,Almar Gjerd Grindhaug,57,51,53,54,58,53,CM
72141,Rayan Slimani,57,60,49,58,63,47,CM
75126,Adrian Lahdo,57,64,52,56,57,47,CM
78589,Juan José Rosa,57,85,53,45,60,26,RW
79243,Yassir Rahmouni,57,63,44,56,64,47,"CM, CDM"
222438,Zou Dehai,57,57,57,55,57,46,GK
272759,Li Ning,57,67,48,49,61,46,"CM, RB"
72048,Ludvig Tidstrand,57,61,53,54,56,46,"CAM, CM"
77879,Nico Cavallo,57,69,39,49,52,53,LB
248429,Darragh Crowley,57,70,41,54,50,53,RB
258529,Vontae Daley-Campbell,57,68,39,50,52,52,RB
263487,Shi Yan,57,76,48,52,59,36,LW
271269,Pim Saathof,57,57,47,52,60,58,"CB, RB"
275304,Ji Shengpan,57,71,52,49,58,37,LB
72276,Adam Kaszuba,57,68,44,49,55,50,LB
271490,Javi Garrido,57,58,53,67,60,28,GK
273889,Tom Smith,57,59,55,58,59,37,GK
276756,Bachirou Yameogo,57,53,35,50,54,55,"CDM, CB, CM"
75949,Dion Ajvazi,57,65,50,55,62,42,CM
256897,Mihai Udrea,57,56,55,56,55,42,GK
260545,Brandan Craig,57,65,38,49,53,56,"CB, CDM"
272944,Robert Badescu,57,67,38,48,50,55,"LB, CB"
278958,Sam Parker,57,69,37,48,55,53,RB
71714,Thomas González,57,58,48,46,51,58,CB
78078,Giovanni Cantizano,57,64,45,61,56,45,"CAM, CM"
260625,Hazzaa Al Ghamdi,57,71,52,51,57,29,"ST, RW"
272644,Habeeb Ogunneye,57,73,29,51,62,53,RB
78910,Alberto Vogtmann,57,65,46,46,57,53,LB
79114,Charlie Warren,57,71,57,51,57,27,"ST, RW"
278056,Batuhan Yavuz,57,70,40,52,53,51,RB
70541,Oumar Pona,57,57,58,53,57,39,GK
255554,Jung Han Min,57,69,59,45,60,27,"ST, LW"
266842,Nathan Broome,57,56,58,57,58,36,GK
270921,André Picornell,57,59,58,57,58,30,GK
271051,Sergio Oregel,57,64,47,58,60,44,CM
277201,Sattam Al Rouqi,57,78,50,52,59,25,LW
278118,Stan Berkani,57,62,39,56,59,54,"CDM, CM"
72724,Jassim Al Ashban,57,56,54,49,62,44,GK
229921,Dipo Akinyemi,57,90,56,42,57,22,"ST, LW"
236488,Abdoulaye Traorè,57,69,57,49,60,36,"LW, ST"
240763,Jamie Sneddon,57,56,57,55,59,35,GK
252251,Thomas Oluwa,57,74,54,47,58,20,"ST, LW"
261604,Calvin Harris,57,67,54,48,60,33,"ST, RW"
271325,Aribim Pepple,57,73,55,40,56,27,ST
276057,Zane Schreiber,57,66,38,50,52,55,"CDM, CM"
279487,Elkin Ruiz,57,74,38,45,58,52,LB
73013,Aki Koch,57,60,56,59,62,23,GK
73661,Medin Memeti,57,68,59,42,54,41,"ST, CAM, CM"
76223,Owen Oseni,57,74,58,43,57,28,ST
79366,Melvin Onos,57,59,51,58,62,36,"CAM, CM"
79407,Oscar Buur,57,59,54,58,60,32,GK
257138,Blondy Nna Noukeu,57,58,55,55,61,35,GK
263024,Mohammed Al Kunaydiri,57,74,28,49,55,52,LB
275564,Mohammed Naif,57,73,51,53,56,31,"RB, LW"
75592,Leon Tasov,57,73,54,55,56,32,RW
77589,Fernando Dickes,57,60,56,55,59,34,GK
79287,Julian Lüers,57,61,34,52,53,57,"CDM, CM"
79613,Henry Caparó,57,61,41,51,56,57,"CDM, CM"
272355,Diesel Herrington,57,69,34,44,46,55,"CB, RB"
274451,Jesse Dempsey,57,65,40,51,53,52,LB
278955,Malcolm Fry,57,65,57,53,58,27,RW
73308,Michael Spellman,57,70,51,52,58,33,"LW, RW"
74606,Jorge Salinas,57,70,36,41,54,57,LB
74984,Jakob Zickler,57,67,54,56,56,34,"CAM, ST"
78059,Ethan Bruchez,57,68,41,55,63,43,"CAM, CM, CDM"
238579,Ha Seung Un,57,71,58,42,60,22,"LW, ST, CAM"
262554,Abdulaziz Al Hurabi,57,52,43,50,55,55,"CDM, CM"
270965,Timo Schlieck,57,59,57,55,62,29,GK
277671,Enes Keskin,57,52,39,57,55,61,"CM, CDM"
71482,Tiago Quintal,57,79,48,50,62,30,"CAM, ST, CM"
74444,Wael Debbiche,57,60,34,53,58,56,"CDM, CM"
202731,Conor McCormack,57,38,54,57,54,57,"CDM, CM"
234375,Paul Doyle,57,47,41,55,57,53,"CDM, CM"
270023,Theo Janotta,57,61,34,46,52,54,CB
271986,Kristian Fletcher,57,73,57,47,59,25,LW
277487,Abdulkarim Darisi,57,67,40,51,57,39,RW
278301,Pietro Candelari,57,55,46,54,59,50,CM
70444,Malachi Jones,57,77,55,48,62,27,"LW, ST"
71722,Benjamin Brantlind,57,54,53,50,57,49,CM
73134,Fabian Heck,57,58,58,59,57,25,GK
75671,Romeo Leandersson,57,62,52,50,56,50,CM
78285,Jan Eicher,57,54,55,55,61,29,GK
79403,Sebastian Jung,57,59,51,55,63,26,GK
276760,Noah Marec,57,57,58,56,60,25,GK
71254,Lee Gyu Dong,57,64,48,51,59,35,"CAM, ST, CM"
72986,Rhys Brennan,57,78,50,49,58,33,LW
75951,Efe Korkut,57,61,46,56,66,45,"CM, CAM"
76571,Damola Ajayi,57,75,55,47,61,28,RW
77216,Jónatan Guðni Arnarsson,57,72,53,53,58,28,RW
274686,Nimfasha Berchimas,57,77,46,52,61,26,LW
278688,Olwethu Makhanya,57,74,32,42,44,56,CB
77022,Elías Brito,57,63,32,42,53,59,RB
77763,Marvin Illary,57,80,55,45,58,17,ST
79038,Anass Bouziane,57,64,47,56,63,36,"CAM, CM"
79225,Malcolm Shaw,57,68,56,41,55,27,ST
79310,Nail Moutha-Sebtaoui,57,66,33,49,51,53,LB
79549,Magnus Andersen,57,75,53,51,55,25,LW
234301,Choi Cheol Won,57,59,56,53,57,29,GK
267425,Alex Nolan,57,71,50,51,59,33,RW
274411,Han Tae Hui,57,55,54,57,57,33,GK
275227,Antonio Dumitru,57,84,50,45,62,23,RW
279824,Sondre Halvorsen,57,67,53,54,57,23,"RW, LW"
52679,Joe Murphy,57,56,57,56,56,27,GK
73305,Simon Joachims,57,69,50,53,55,30,"ST, RW"
76942,Dan Cox,57,69,25,41,49,54,CB
77439,Evan Watts,57,57,55,68,56,19,GK
78188,Sebastián Arancibia,57,64,26,46,51,54,RB
240384,Elias Durmaz,57,66,51,53,62,28,RW
258586,Will Blackmore,57,60,57,55,57,24,GK
268108,Dirk Baron,57,57,62,54,57,24,GK
270757,James Pradic,57,59,58,52,56,30,GK
70119,Ole Langbråten,57,57,58,56,55,27,GK
76306,Ashley Hay,57,71,56,41,58,25,ST
77226,Benicio Peña,57,57,58,57,55,24,GK
78541,Eric Porstner,57,64,28,45,54,54,"LB, CB"
256873,Julius Paris,57,58,56,62,62,20,GK
259083,Salifou Diarrassouba,57,72,44,55,63,37,"CAM, CM"
261106,Lee Jun Seo,57,59,54,54,58,29,GK
268069,Bas Langenbick,57,62,57,55,61,21,GK
275128,Ahmed Al Julaydan,57,65,31,50,53,51,RB
277669,Tom Hülsmann,57,60,57,52,57,26,GK
278217,Santiago Morales,57,64,46,55,60,35,"CAM, CM"
70113,Filip Gustafsson,57,53,37,52,55,58,"CDM, CM"
72026,Callan McKenna,57,56,55,55,56,30,GK
78756,Augustin Delbecque,57,56,59,51,59,21,GK
79264,Kristian Mandić,57,66,27,48,54,57,CB
251777,Ionuț Pop,57,55,55,56,59,28,GK
275419,Duke Verduin,57,57,56,50,57,31,GK
70056,Li Zhi,57,72,26,47,54,51,LB
74231,Leenhan Romero,57,68,49,51,63,31,"CAM, CM"
75137,Davide Marfella,57,53,56,57,58,24,GK
75632,Diego Díaz,57,62,55,55,59,38,"CAM, CM"
78787,Dominik Stöger,57,53,56,57,59,25,GK
79558,Pachanga Kristensen,57,62,33,42,54,57,CB
224556,Rao Weihui,57,50,37,52,53,56,"LB, CB"
264764,Conor Walsh,57,59,56,55,57,23,GK
73867,Charles Yaw Appiah,57,72,50,50,62,25,"RW, LW, CAM"
74644,Amine Saïd,57,66,56,47,60,19,ST
77624,Ofosu Boakye,57,62,57,49,59,34,ST
267739,Tom Donaghy,57,58,55,55,57,25,GK
279685,Justin Lukas,57,62,34,47,53,54,LB
71624,Amine Boukamir,57,58,35,49,53,59,"CDM, CM"
73433,Giandro Sambo,57,66,48,51,65,33,"LW, RW"
76503,Zhu Pengyu,57,71,56,35,56,24,ST
78611,Mads Eriksen,57,56,58,55,57,23,GK
236919,Nick Suman,57,56,57,54,56,25,GK
262522,Jake Bickerstaff,57,71,55,41,57,18,ST
268449,Timo Jansink,57,57,60,52,54,26,GK
276725,Lorenzo Palmisani,57,58,54,53,59,25,GK
71475,César Bautista,57,60,51,57,60,21,GK
71921,Joakim Persson,57,56,55,54,57,26,GK
73377,Loun Srdanović,57,68,35,41,55,55,RB
74826,Mariano Gerez,57,60,31,46,59,54,"CDM, CM"
75337,Ramiro Pedroza,57,69,35,37,41,59,CB
77072,Christian Nwachukwu,57,78,55,48,62,22,LW
77486,Harbor Miller,57,68,35,53,50,52,RB
265548,Marcus Dackers,57,54,56,41,50,29,ST
276903,Marvin Benjamins,57,70,52,49,59,16,LW
278495,Tyler Hall,57,57,28,53,56,58,"CB, CDM"
71138,Vincent Borden,57,50,42,44,51,55,"CDM, CM"
71777,Ivan M'Bahia,57,63,29,44,50,57,"CB, RB"
72769,Nick Elias Meier,57,68,44,56,58,28,"CAM, ST"
79291,Kenny Freßle,57,69,52,49,58,23,"RW, CAM"
262717,Atanas Trică,57,64,55,43,53,26,ST
277446,Paul Piffer,57,60,53,52,60,23,GK
279022,Lio Rothenhagen,57,60,57,56,58,17,GK
74335,Daan van Reeuwijk,57,60,35,41,48,59,CB
78920,Kevin Angulo,57,76,58,37,49,22,ST
79551,Bastian Holm,57,58,56,56,58,19,GK
80229,William Harhouz,57,65,57,46,53,19,ST
253015,Mohammed Al Shanqeeti,57,66,30,44,52,54,LB
256923,Dixon Contreras,57,60,54,57,55,23,GK
259686,Uğur Kaan Yıldız,57,62,32,37,54,59,RB
270380,Jaden Warner,57,66,25,44,47,55,CB
275338,Cody Baker,57,69,26,38,54,55,"RB, LB"
277281,Robert Kampa,57,57,57,54,57,21,GK
279052,Hamza Abdallah,57,64,35,44,53,55,RB
70515,Andriano Lebib,57,90,24,35,36,56,CB
71956,Igor Tyjon,57,69,57,45,59,21,ST
72085,Kamilcan Sever,57,74,55,45,54,17,ST
248304,Nim Dorjee Tamang,57,58,26,44,47,56,"CB, RB"
269433,Hisham Al Dubais,57,69,56,43,55,22,ST
71881,Simo Lampinen-Skaug,57,55,56,55,57,21,GK
73464,Alin Botogan,57,74,50,55,59,24,"CAM, CM, LW"
78177,Leart Zuka,57,69,24,44,48,56,"LB, CB"
78538,Tino Kusanović,57,64,55,43,55,26,ST
80580,Jemuel Erat,57,67,28,40,46,53,"CB, LB"
235218,Marcus Dinanga,57,71,56,43,57,19,"ST, LW"
260262,Murray Johnson,57,57,53,52,60,22,GK
276190,Marvin Seybold,57,58,54,51,60,21,GK
71288,Gianluca Swajkowski,57,60,29,39,52,56,"CB, RB"
71423,Andreas Hegdahl Gundersen,57,75,56,42,53,19,ST
270065,Ben Lloyd,57,70,51,53,60,30,"CAM, CM"
275492,Rasmus Holten,57,54,32,44,50,54,CB
75849,Einar Bøe Fauskanger,57,55,56,55,58,17,GK
75952,Fiete Bock,57,70,49,55,60,27,"RW, LW"
79793,Luka Boiteau,57,61,49,55,61,31,"CAM, CM"
273553,Gabriel Segal,57,58,59,40,54,30,ST
273897,Mohammed Harboush,57,77,28,44,55,50,"RB, LB"
73059,Alama Bayo,57,67,50,43,66,25,"RW, LW"
74546,João Urbáez,57,52,29,50,54,58,"CB, RB"
78036,Mads Orrhaug Larsen,57,62,29,40,51,57,CB
78051,Sander Rød,57,54,57,55,55,19,GK
264597,Choo Sang Hun,57,74,50,45,61,24,"RW, LW"
279807,Adam Nhaili,57,60,56,50,65,19,"CAM, LW, CM"
74158,Kayden Hughes,57,66,26,37,44,56,CB
74372,Gerard Vandeplas,57,67,56,43,57,19,ST
77604,Jhoao Velásquez,57,58,31,42,50,58,"CB, CDM"
78563,Diego Deisadze,57,61,56,40,54,24,ST
270515,Paul Lehmann,57,52,36,45,43,56,"CB, RB"
70446,Michael Forbes,57,53,31,42,48,56,CB
219621,Gary Oliver,57,66,57,44,56,27,ST
268068,Xander Martlé,57,61,43,59,64,30,"CM, RW"
279218,Ahmed Etri,57,70,47,49,64,25,RW
70634,Jung Jae Sang,57,57,52,40,59,21,ST
76085,Djayson Mendes,57,70,57,49,60,17,"ST, RW"
278641,Conor Reynolds,57,57,27,46,50,57,"RB, CB"
74884,Serigne Saliou Diop,57,60,59,38,60,24,ST
75362,Marcelo de Lima,57,62,58,47,56,23,ST
76391,Kang Min Jun,57,61,25,45,52,53,RB
77586,Arnold Flores,57,65,37,34,57,55,LB
78404,Donovan Basset,57,63,31,41,40,58,CB
74531,Sebastian Biller,57,67,52,51,58,22,LW
74732,Matys Donavin,57,62,27,40,44,57,CB
78652,Valentin Schmitt,57,66,55,50,58,24,"LW, CAM"
78852,Adrien Llukes,57,70,55,44,62,18,"ST, RW, CAM"
245036,Zhao Jianfei,57,65,25,37,46,57,"CB, RB"
276169,Israel Boatwright,57,70,22,33,62,55,RB
79092,Filozofe Mabete,57,63,29,37,41,57,CB
79289,Deli Hajdini,57,67,48,49,63,26,"LW, RW"
260724,Marcus Ferkranus,57,57,29,40,43,56,CB
278560,Max de Ligt,57,57,30,42,42,60,CB
74359,Freddie Anderson,57,52,25,46,49,56,CB
79947,Barney Stewart,57,62,56,41,53,22,ST
255369,Mohammed Marran,57,63,56,41,55,20,ST
265575,Bobby Faulkner,57,66,27,37,38,56,CB
78163,Eden Gassama,57,57,25,40,46,56,CB
78917,Finn Yeats,57,59,25,46,53,53,RB
79623,Mathieu Mion,57,64,29,34,50,60,LB
71412,Choi Seok Hyun,57,72,25,27,41,57,"CB, RB"
74465,Lars Strobl,57,55,30,38,44,60,"RB, CB"
79364,Gianluca Pelzer,57,59,29,41,41,57,CB
80142,Tibault Citherlet,57,62,25,37,42,56,CB
276060,Finn Delap,57,63,24,36,42,56,CB
261988,Seán Grehan,57,53,24,43,48,57,CB
269682,Ali Makki,57,49,27,46,41,58,"RB, CB, LB"
79423,Joaquín Paredes,57,63,24,38,39,60,CB
79515,Mattéo Commaret,57,62,30,37,38,60,"CB, RB"
276107,Santiago Fernández,57,61,32,35,39,59,CB
278098,Kaelan Casey,57,57,30,39,41,58,CB
72417,Bedirhan Çetin,57,59,27,37,39,59,CB
276497,Lazar Stefanović,57,67,23,35,44,58,CB
77798,Elvis van der Laan,57,56,23,38,49,56,CB
74800,Lucas Bernabéu,57,62,31,30,38,59,CB
71283,Matthias Wetschka,57,52,29,31,45,56,CB
72170,Ilhan Fakili,57,71,49,46,68,15,"CAM, LW"
78215,Telli Siwe,57,60,24,34,40,56,CB
266319,Lee Jun Ho,57,51,58,36,55,19,"ST, CAM"
279125,Tobias Gruber,57,57,27,38,36,57,CB
78981,Talisca,57,59,29,33,41,60,CB
277744,Taylan Utku Aydın,57,38,34,42,42,59,CB
222114,Alex Lacey,57,42,31,41,43,58,CB
72992,Jop Tijink,57,53,32,34,36,60,"CB, LB"
267424,Naif Asiri,57,56,23,37,35,56,CB
248313,Pratik Chaudhari,57,38,25,32,40,57,CB
222200,Liu Jiashen,57,49,24,25,32,59,CB
71081,Majed Dawran,56,76,48,52,61,50,CM
222306,Ding Haifeng,56,67,52,56,60,52,LB
76454,Will Reilly,56,72,53,55,58,43,"CM, CDM, CAM"
75869,Tyler Sackey,56,68,53,54,55,52,"CM, CAM, CDM"
250988,Piao Taoyu,56,72,44,55,60,42,"CM, RW"
76053,Henry Cartwright,56,65,52,55,58,54,"CM, CDM"
71437,Yang Haoyu,56,68,50,53,60,43,"CM, CAM"
253447,Luke Duzel,56,66,49,58,56,48,"CM, CAM, CDM"
261946,Ablahan Haliq,56,70,42,54,62,47,"CM, CDM"
224611,Lü Wenjun,56,41,60,59,60,56,"LB, LW"
271686,Josh Johnson,56,66,49,53,58,51,CM
272401,Sam Glenfield,56,66,52,51,59,58,"CM, CAM"
222434,Dong Yu,56,53,54,51,59,52,RB
72953,Kai Whitmore,56,64,50,54,58,47,"CM, CAM"
74303,Kai Payne,56,64,52,55,58,51,CM
265418,Harrison Sohna,56,66,43,56,60,52,"CM, CDM"
78057,Jakob Swift,56,77,52,50,55,42,"CAM, CM"
79198,Szabolcs Szilágyi,56,69,50,55,58,47,CM
248310,Nikhil Poojary,56,68,49,49,55,50,"RB, CB"
269033,Lu Yongtao,56,66,54,49,57,45,"CAM, CM, ST"
274394,Sean Fusire,56,72,49,53,58,50,CM
71639,Han Ka Ram,56,62,50,54,56,51,"CM, CDM"
253508,Jeakson,56,51,45,51,57,55,"CM, CDM"
269697,Nawaf Hawsawi,56,70,42,50,56,51,"LB, CDM"
78047,George Morrison,56,70,50,54,58,43,"CM, CDM"
277413,Rhys Walters,56,67,48,55,59,47,"CM, CDM"
70143,Liam Tahwildaran,56,78,38,49,57,49,LB
71379,Axel Piesold,56,67,49,53,52,53,"CDM, CM"
79950,Mihail Polendakov,56,77,42,49,56,50,RB
240838,Brad Wade,56,56,60,57,55,47,GK
264821,Ziad El Sheiwi,56,73,36,52,64,52,LB
70867,Dominik Hollý,56,59,45,58,56,55,CM
74360,Nathan Tinsdale,56,67,52,54,60,47,"CM, CAM"
80324,Clemens Astrup,56,66,52,52,55,48,CM
75101,Mateusz Dziewiatowski,56,60,47,54,56,54,CM
76673,Hannes Bladh Pijaca,56,64,52,53,56,46,CM
245361,Ilan Sauter,56,74,38,46,49,54,"CB, LB"
270593,Darren Robinson,56,61,42,52,59,56,"CM, CDM"
77718,Kai Jansen,56,66,52,56,61,41,CM
257842,Haitham Asiri,56,80,51,49,60,24,ST
272702,Rio Shipston,56,67,47,56,55,55,"CM, CDM"
72121,Henri Sørlie,56,54,55,59,56,47,GK
72192,Lars Remmem,56,64,50,50,55,53,CM
75407,Shay Spencer,56,64,43,51,55,53,"CDM, CM"
76792,Paul Seidel,56,69,43,55,59,52,"CM, RB, CDM"
80281,Arnaud Dobbels,56,57,52,53,62,48,GK
239859,Li Hailong,56,76,31,46,56,50,"RB, CM"
267883,John Ryan,56,75,44,50,53,51,"LB, RB"
272465,Caleb Roberts,56,66,42,53,60,49,"CM, CAM"
76066,Jakob Engel,56,67,42,54,53,54,"CDM, CM"
79957,Mikkel Øxenberg,56,65,47,49,52,54,"CDM, CM"
258003,Marco Mannhardt,56,53,54,54,59,52,"CM, ST"
272538,Finn Hetzsch,56,72,38,49,59,47,RW
274993,Marco Wörner,56,68,52,49,57,42,"CAM, ST, CM"
277591,Filip Lissah,56,68,37,51,54,55,"CB, RB"
73900,Jakob Korte,56,68,36,47,51,58,"CDM, CM"
78374,Dawid Polak,56,66,47,57,59,47,"CM, CDM"
231461,Pronay Halder,56,33,55,51,58,55,"CM, CDM, CB"
77088,Sigurd Prestmo,56,70,56,49,56,42,CM
228292,Ciaron Harkin,56,48,50,58,57,54,"CDM, CM"
273615,Sander Østraat,56,55,54,54,57,47,GK
276638,Adriano Onyegbule,56,72,46,51,63,34,"CAM, CM"
276814,Conor Drinan,56,67,45,54,57,51,LB
77395,Sander Ravn,56,64,52,48,57,47,CM
77738,Cameron Ashia,56,71,53,50,58,33,"CAM, ST, CM"
77762,Iddrisu Moro,56,60,47,49,54,54,"CDM, CM"
79621,Paul Venot,56,62,47,58,55,46,CM
263985,Noah Rupp,56,59,49,58,58,48,"CM, CAM, ST"
269949,Charlie Finney,56,72,46,52,56,50,"LB, CM"
274998,Jonathan Shore,56,58,50,54,58,53,"CM, CDM, CB"
277852,Cory O'Sullivan,56,70,39,42,52,55,"CB, LB"
75510,Ryan White,56,66,48,53,54,44,"CAM, CDM, CM"
208755,Cristian Nedelcovici,56,56,54,58,54,43,GK
247630,Sahal Abdul Samad,56,50,46,56,56,55,"CM, LW"
252549,Jay Bird,56,73,53,45,54,32,ST
75485,Ashqar Ahmed,56,75,32,46,51,51,RB
76918,Sammy Dudek,56,66,47,54,61,52,"CM, CDM"
232258,Song Wenjie,56,55,56,51,59,32,"ST, CAM"
271636,Mohammed Al Yami,56,67,33,45,51,56,"CDM, CM"
272461,Rhys Youlley,56,63,51,52,61,42,"CAM, CM, ST"
275602,Gerardo Valenzuela,56,69,46,52,59,39,"CAM, ST, CM"
277454,Abdulrahman Al Enazi,56,67,35,55,60,47,"RB, CM"
73658,Frans Deli,56,64,43,51,57,51,"CDM, CM"
79929,Alexandre Zaouai,56,74,48,54,61,36,"CAM, CM"
277574,Hazem Mohammed,56,67,45,52,60,34,"CAM, RW"
74646,Joseph Belmar,56,64,49,51,56,50,"CM, CDM"
75232,Jeevan Badwal,56,64,43,56,56,47,CM
77070,Esquerdinha,56,74,38,50,53,49,LB
271664,Jithin Subran,56,76,51,49,56,33,"LW, RW"
